timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
836216000,836136000,3.0079389,3.7977512,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
836224000,836144000,-2.3207572,3.5901275,-2.5132906,-1.2566535,-1.6468832e-05,1.2566206,2.513258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
837208000,837128000,-0.0922092,3.5616684,-2.5096521,-1.2529894,0.0035538191,1.2601073,2.5167873,-0.011722338,-0.0056767473,-0.010153097,-0.018964898,-0.019935444,-0.014033081,-0.007361676,0.00044913037,-0.0013938893,-0.010344445,0.19996619,0.20001817,0.20004565,0.20000954,0.19996046
838208000,838128000,0.28563938,3.630673,-2.5102396,-1.2533821,0.0030143058,1.2592825,2.515933,0.05267808,0.046773307,0.024344802,0.016381472,0.03389215,-0.013458934,0.008208411,0.009290203,-0.011706173,-0.02577042,0.19984455,0.20000488,0.20015907,0.20009299,0.19989857
839208000,839128000,0.66859555,3.8934052,-2.5122619,-1.2547951,0.001567561,1.257206,2.513501,0.026360774,0.048494764,0.01096859,-0.034328535,-0.024851939,-0.05177216,-0.005109277,0.030332463,0.0056258137,-0.045110714,0.19957317,0.19985119,0.20033564,0.20035574,0.1998842
840208000,840128000,0.061605185,3.538772,-2.511407,-1.2537644,0.0007604962,1.2550879,2.512409,0.0065579433,0.040281817,-3.246963e-05,-0.058651425,-0.054719232,-0.06377587,-0.010332147,0.038176,0.014944058,-0.048098527,0.19900516,0.20029485,0.20117967,0.20043156,0.19908872
841208000,841128000,0.0059577203,3.5223966,-2.5012748,-1.2431738,0.009604022,1.2623913,2.5205073,0.046555348,0.042651393,-0.007499652,-0.0347675,-0.0014671031,-0.08075311,-0.029125312,-0.016882759,-0.06070524,-0.10032956,0.19833803,0.20064329,0.20206566,0.2006261,0.19832692
842208000,842128000,-1.1772844,1.2669687,-2.2017298,-1.2345536,-0.3013894,1.0305102,2.6830301,0.7610781,0.05551943,-0.83465534,-0.84437793,0.31463468,-0.66556686,-0.0074922442,-0.3389449,-1.4290495,-1.685902,0.20985606,0.43234944,0.24737376,0.059320588,0.051100243
843216000,843136000,-1.2065694,0.1339325,-1.6413072,-1.2234501,-0.84239423,0.52078545,3.1163456,0.8173138,-0.029321574,-0.78022265,-1.537982,1.177951,-0.41093814,-0.29012847,-0.28801382,-2.0417418,-2.4042315,0.07385657,0.8007107,0.12526579,8.348245e-05,8.348245e-05
844216000,844136000,-1.2290443,0.07832465,-1.4527267,-1.2377057,-1.0301409,0.34071684,-2.9872744,0.41678,-0.019394238,-0.36764976,-0.91926455,1.0736958,-0.44169688,-0.5995195,-0.4533074,-1.6704164,-1.5966252,0.055887133,0.84420997,0.09973696,8.2953324e-05,8.2953324e-05
845208000,845128000,-1.2691886,0.07104002,-1.402743,-1.277643,-1.1409966,0.30932963,-2.9965863,0.19735277,-0.015984759,-0.18168177,-0.28484863,0.41616744,-0.6288233,-0.77520716,-0.6098144,-1.165589,-1.0117526,0.06909176,0.80550516,0.12522458,8.925723e-05,8.925723e-05
846208000,846128000,-1.301756,0.068726376,-1.390586,-1.3116463,-1.2151655,0.31934404,-3.0600808,0.16989896,0.049852878,-0.038126826,0.15687318,0.016225785,-0.7269834,-0.8339144,-0.69151807,-0.7672931,-0.6585405,0.084198155,0.7440204,0.17157874,9.522489e-05,0.000107583866
847208000,847128000,-1.3204621,0.066340975,-1.3909104,-1.3310473,-1.2541993,0.32778573,-3.1121671,0.12074499,0.044526313,-0.002986893,0.39781815,-0.3572194,-0.8108623,-0.89217365,-0.7708814,-0.44268727,-0.416111,0.09281962,0.69635755,0.21050267,0.00014125573,0.00017895555
848208000,848128000,-1.3321067,0.0627101,-1.3878822,-1.3427451,-1.283751,0.3373447,3.1185515,0.06280936,0.013085386,-0.014232814,0.42538851,-0.52288747,-0.79584646,-0.852556,-0.7635248,-0.2588613,-0.28612924,0.10110306,0.64013755,0.25811064,0.00030413317,0.00034462885
849208000,849128000,-1.3461465,0.06015535,-1.3945961,-1.3563921,-1.3078129,0.3342303,3.0780876,0.030090092,-0.0028389366,-0.019299412,0.4176435,-0.52730775,-0.6974374,-0.737952,-0.6752387,-0.14929914,-0.15800047,0.10588352,0.59973365,0.2932566,0.0005701976,0.00055592397
850216000,850136000,-1.3584228,0.058408245,-1.4028032,-1.3684348,-1.3256313,0.328793,3.0495381,0.016437706,-0.0017074263,-0.0071205217,0.50064576,-0.5252155,-0.651247,-0.6806439,-0.6379663,-0.07235861,-0.007040024,0.10920345,0.5712767,0.31779638,0.0009189868,0.0008044526
851208000,851128000,-1.3480635,0.050743368,-1.3899055,-1.3579458,-1.3183656,0.31488144,3.08342,-0.060367547,-0.051015586,-0.027295284,1.0896844,-0.98539764,-0.66554964,-0.68911207,-0.6622052,0.44239867,0.76571476,0.111657575,0.55227566,0.3349185,0.00065762375,0.00049066474
852208000,852128000,-1.3497261,0.031087417,-1.3829163,-1.3577639,-1.326539,0.055611182,-2.927526,-0.12977618,-0.07570928,0.00211294,2.770742,-2.3346713,-0.42077994,-0.44541317,-0.43097088,1.8187821,2.767666,0.112375416,0.53952473,0.3479326,8.359659e-05,8.359659e-05
853208000,853128000,-1.3153099,0.017097821,-1.3363359,-1.3203188,-1.3009392,-0.29785177,-2.5082774,0.028617864,0.041444555,0.062480718,1.5667018,-1.7974153,0.5357971,0.52819955,0.5458502,1.3588866,1.4082838,0.11112187,0.53812736,0.35059047,8.014229e-05,8.014229e-05
854208000,854128000,-1.3196843,0.01649378,-1.3393769,-1.3243735,-1.3057618,-0.33176824,-2.4904604,-0.0033168197,-0.00656949,-0.0068320185,0.40573663,-0.74138415,0.7096568,0.70681036,0.7217226,1.0356771,0.6942032,0.11169328,0.5457849,0.34234855,8.663693e-05,8.663693e-05
855216000,855136000,-1.330621,0.016566934,-1.34981,-1.3351442,-1.3166778,-0.34409127,-2.5025272,7.675588e-05,-0.013076797,-0.026804432,-0.2645865,0.13599893,0.84172064,0.8385068,0.8484109,0.7016787,0.45411175,0.11210864,0.5511545,0.33648986,0.00010263495,0.00014444176
856216000,856136000,-1.4935601,0.015008949,-1.5112603,-1.4977602,-1.4805652,-0.54825544,-2.6160393,0.13349655,0.09196083,0.04016711,-1.990189,2.2350106,1.3668973,1.3656168,1.3730268,0.30576742,-0.3123666,0.1116119,0.55534405,0.33270434,0.00016992685,0.00016992685
857216000,857136000,-1.4142791,0.0058647473,-1.4223799,-1.416132,-1.4086536,-0.88004065,-2.0621743,0.17874105,0.13056599,0.07141997,-3.2745316,4.083057,0.7543316,0.7531185,0.7580581,-0.05752659,-0.69441605,0.10792563,0.5527462,0.33912966,9.928129e-05,9.928129e-05
858216000,858136000,-1.3458096,0.004808593,-1.3525875,-1.3473647,-1.3411189,-0.8672582,-1.9399157,-0.021646261,-0.032835633,-0.045804948,-0.80321896,1.1584506,0.40618134,0.40196514,0.40167952,0.24579382,0.5695715,0.10713321,0.55299234,0.33972538,7.453338e-05,7.453338e-05
859208000,859128000,-1.3441182,0.0048679034,-1.3510888,-1.3457096,-1.3393341,-0.8607353,-1.9496659,-0.00031134486,0.0010102093,0.0034652352,0.26356664,-0.08902857,0.63941586,0.63579404,0.63482964,0.6539868,1.093001,0.10620837,0.5530916,0.3405346,8.269107e-05,8.269107e-05
860216000,860136000,-1.3335961,0.0048913076,-1.3405323,-1.3351691,-1.3288268,-0.8612664,-1.9222504,0.019433133,0.025308274,0.033221304,0.5898826,-0.5771911,1.4637268,1.4625807,1.4637969,1.7150626,1.7869544,0.10575168,0.55363846,0.34024265,0.00018363896,0.00018363896
861208000,861128000,-1.3478682,0.0050536827,-1.3550682,-1.3495073,-1.3428038,-0.8694432,-1.9382764,0.044540778,0.041881382,0.03894289,-0.14865628,0.26030132,1.929372,1.929751,1.9319438,2.0669448,1.8411752,0.105982885,0.5555872,0.33767623,0.00037680965,0.00037680965
862216000,862136000,-1.3591163,0.0053175315,-1.3664579,-1.3605529,-1.35322,-0.85846305,-1.9700791,0.02434352,0.016151488,0.005818248,-0.62148905,0.7530242,2.0046725,2.005064,2.0066257,1.9657192,1.7486786,0.10690856,0.5580946,0.33353928,0.00043286162,0.0010246813
863208000,863128000,-1.3621316,0.0054701827,-1.3694696,-1.3634018,-1.3558239,-0.851155,-1.9840384,0.0069270916,-0.0021961331,-0.013872366,-0.70080024,0.83107704,1.9272858,1.9271604,1.9277965,1.7997192,1.6874369,0.10701786,0.5587255,0.33234107,0.0004802891,0.0014352911
864216000,864136000,-1.3630089,0.0055661136,-1.3703765,-1.36416,-1.3563883,-0.84311455,-1.9951903,0.0012757983,-0.0076628085,-0.01916541,-0.68729556,0.80805016,1.7620595,1.7618084,1.7620208,1.6044152,1.5326415,0.10688916,0.5590142,0.33182213,0.0005315777,0.0017430196
865216000,865136000,-1.3628571,0.0056493734,-1.3702549,-1.3639425,-1.3560542,-0.83728325,-2.001853,0.014775781,0.005960772,-0.0054120556,-0.66456765,0.8069977,1.6244832,1.6242859,1.6243851,1.4585009,1.3894078,0.10672192,0.5590484,0.33166328,0.00061063713,0.0019557187
866208000,866128000,-1.3625504,0.005735378,-1.369924,-1.363554,-1.3555927,-0.8333695,-2.005712,0.0008090418,-0.0070159696,-0.017124064,-0.60222423,0.7022289,1.3847661,1.3846172,1.3846544,1.2324831,1.1716802,0.10663162,0.55904615,0.33150333,0.0006622541,0.0021567487
867216000,867136000,-1.361348,0.005773587,-1.3687757,-1.3623723,-1.3543744,-0.83024687,-2.0070229,0.029531822,0.02293031,0.014399709,-0.47828528,0.6216809,1.1036544,1.1035012,1.1034577,0.96950895,0.92542595,0.10651836,0.5589929,0.33158866,0.00071866723,0.0021814369
868216000,868136000,-1.3604323,0.00582947,-1.3678899,-1.361469,-1.3534524,-0.8283365,-2.0074296,0.010706726,0.004699788,-0.003061398,-0.45265895,0.5474706,1.018224,1.0181483,1.0181581,0.89884275,0.849791,0.10645336,0.5589468,0.33164737,0.00075514306,0.0021973357
869208000,869128000,-1.3592072,0.005874668,-1.3667037,-1.3602691,-1.3522387,-0.82636297,-2.0072575,0.030997377,0.02607738,0.01972127,-0.34940907,0.4690088,0.8195215,0.81950796,0.81955683,0.72394997,0.6770187,0.106391,0.5589016,0.33173084,0.0007882168,0.0021883256
870208000,870128000,-1.3583188,0.0059357006,-1.3658383,-1.3593951,-1.3513556,-0.8249841,-2.007063,0.029671544,0.02561523,0.020376304,-0.286406,0.38698497,0.69367194,0.6937789,0.693953,0.62310255,0.56535757,0.10634796,0.5588588,0.3317908,0.00081336306,0.002189074
871208000,871128000,-1.3580885,0.006022343,-1.3655837,-1.3591347,-1.3510866,-0.82432336,-2.007266,0.0146854855,0.011346305,0.0070335455,-0.2470303,0.30643398,0.5580862,0.55824745,0.55847293,0.5049676,0.44576678,0.10634566,0.55884075,0.3317486,0.0008189749,0.002245912
872208000,872128000,-1.3574197,0.0060789445,-1.364946,-1.3584943,-1.3504447,-0.82356423,-2.006836,0.06838009,0.06569939,0.062238533,-0.14351788,0.29962933,0.41684133,0.41706043,0.41734773,0.3807682,0.3186176,0.10631472,0.55881375,0.33182538,0.0008335247,0.002212621
873208000,873128000,-1.3566917,0.0061494303,-1.3642235,-1.3577712,-1.3497206,-0.82280093,-2.0061636,0.051674873,0.049452696,0.04658588,-0.12870033,0.23592821,0.3351278,0.33553594,0.33605486,0.32285818,0.23310973,0.10630914,0.55881,0.33184054,0.0008344179,0.0022058613
874208000,874128000,-1.355335,0.006219526,-1.3628734,-1.3564208,-1.3483698,-0.8214457,-2.0048094,0.060137518,0.058696903,0.056843378,-0.05923754,0.17482854,0.1790053,0.17940548,0.1799128,0.18165451,0.10092058,0.10630535,0.5588103,0.33185568,0.00083358254,0.002195137
875216000,875136000,-1.3575797,0.00631007,-1.365554,-1.358853,-1.3501629,-0.82097006,-2.0104275,0.100130185,0.099267274,0.09815773,0.014939822,0.14820077,0.09363162,0.0945076,0.09560514,0.14540204,-0.011397496,0.10630121,0.558808,0.33186886,0.0008344588,0.0021875445
876208000,876128000,-1.36659,0.0060577947,-1.3747998,-1.3681439,-1.3595129,-0.8333993,-2.0156584,0.06978899,0.06933385,0.0686968,-0.10608381,-0.08957589,-0.045292072,-0.03898877,-0.031137146,0.44467086,-0.641423,0.10631881,0.55913055,0.3322258,0.00071512436,0.0016097223
877216000,877136000,-1.3615825,0.0052793613,-1.3701179,-1.3636976,-1.3554015,-0.84692717,-1.9900664,-0.32850182,-0.3281386,-0.32773244,-0.4839971,-0.62270355,-0.14297259,-0.13453448,-0.12406512,0.53590083,-0.91873175,0.10596353,0.5594478,0.33398005,0.00035291247,0.00025563926
878216000,878136000,-1.370526,0.005175157,-1.3788934,-1.3726337,-1.364585,-0.8686275,-1.9844586,-0.8152659,-0.81470263,-0.8139919,-0.8509245,-0.98329115,-0.21619502,-0.21236081,-0.20762858,0.101088375,-0.5594877,0.10535102,0.55880725,0.33549437,0.00025190998,9.544627e-05
879216000,879136000,-1.389495,0.005252329,-1.3978364,-1.3915977,-1.3836039,-0.8895341,-2.0015616,-1.0738128,-1.0729921,-1.071881,-0.9270935,-1.037421,-0.194438,-0.19820707,-0.20280786,-0.4798614,0.1851165,0.10497174,0.5582811,0.3363442,0.0002842721,0.000118744465
880208000,880128000,-1.400946,0.005150884,-1.4091833,-1.4030077,-1.3950775,-0.90467376,-2.0074205,-0.8365039,-0.83533466,-0.8337336,-0.5677042,-0.6985866,-0.16200826,-0.17026679,-0.18037045,-0.80016804,0.65085286,0.105139695,0.55846584,0.33607575,0.00021695411,0.00010185339
881208000,881128000,-1.3795035,0.0049018194,-1.3869832,-1.3812602,-1.3741935,-0.90322745,-1.9622996,-0.50981474,-0.50830317,-0.50621665,-0.13865203,-0.30068725,-0.17609242,-0.18809472,-0.20283844,-1.1138748,1.0045441,0.10562022,0.5591023,0.3351182,7.963367e-05,7.963367e-05
882216000,882136000,-1.384234,0.0047701825,-1.3918519,-1.3861121,-1.3786411,-0.9177509,-1.9502147,-0.13784406,-0.13603398,-0.13358942,0.15335,-0.10608855,-0.20339553,-0.21053156,-0.21934818,-0.7511253,0.5282844,0.10622446,0.55985,0.33378324,7.1129165e-05,7.1129165e-05
883208000,883128000,-1.3903772,0.0047853244,-1.3978983,-1.3922329,-1.384826,-0.92861325,-1.9493409,0.09945768,0.101234764,0.10361011,0.3028384,0.014042094,-0.18290108,-0.18581763,-0.1894288,-0.38988832,0.14509621,0.106629334,0.5603582,0.33287176,7.034407e-05,7.034407e-05
884208000,884128000,-1.3942243,0.0048583373,-1.401726,-1.3960729,-1.388665,-0.93289465,-1.9520419,0.1465043,0.14782274,0.14957981,0.2661073,0.038432233,-0.17054486,-0.17111038,-0.17180297,-0.19384572,-0.080017954,0.10685478,0.560644,0.3323534,7.037972e-05,7.737229e-05
885216000,885136000,-1.395113,0.004936843,-1.4026097,-1.3969582,-1.3895459,-0.933716,-1.952757,0.108579665,0.10967669,0.11113824,0.199233,0.005748611,-0.1828882,-0.18289866,-0.18290092,-0.16466714,-0.15146488,0.10695315,0.5607702,0.33212417,7.008376e-05,8.238658e-05
886208000,886128000,-1.3944257,0.0050148075,-1.4019202,-1.3962693,-1.3888543,-0.9329785,-1.9520012,0.12814902,0.12932768,0.13089839,0.2263989,0.018849013,-0.19875126,-0.19880475,-0.19886029,-0.18255183,-0.16094412,0.10701099,0.56084406,0.3319884,7.093089e-05,8.566095e-05
887208000,887128000,-1.3921787,0.0050884634,-1.399266,-1.393838,-1.387036,-0.93535346,-1.9472915,0.08547493,0.08664463,0.08820287,0.18292913,-0.022823678,-0.2173001,-0.21735522,-0.21741343,-0.2012873,-0.1796839,0.107091606,0.56094664,0.33180058,7.057774e-05,9.0508285e-05
888208000,888128000,-1.3917726,0.0051655187,-1.3988575,-1.3934301,-1.3866249,-0.93487936,-1.9468244,0.07149179,0.0727462,0.07441673,0.17705432,-0.042855553,-0.22960548,-0.2297245,-0.22986218,-0.21723825,-0.18366784,0.10714757,0.56101704,0.3316706,7.069262e-05,9.4067116e-05
889208000,889128000,-1.3913623,0.005242436,-1.3984461,-1.3930187,-1.3862115,-0.93441904,-1.9463896,0.05537002,0.056683257,0.05843078,0.1641422,-0.06652954,-0.259096,-0.25913775,-0.25917855,-0.23931,-0.21903335,0.10717977,0.56105703,0.33159578,7.1103124e-05,9.62633e-05
890208000,890128000,-1.3912927,0.0053171697,-1.3983756,-1.3929483,-1.3861398,-0.93430996,-1.9463152,0.007934282,0.0093153315,0.011152453,0.123593114,-0.11816583,-0.24571186,-0.24582689,-0.24595878,-0.23064971,-0.19690412,0.10719969,0.561081,0.33155078,7.087103e-05,9.7759934e-05
891208000,891128000,-1.3907295,0.005392709,-1.3978124,-1.392385,-1.3855755,-0.9337153,-1.9457526,-0.018951708,-0.017446918,-0.015445452,0.108976,-0.15342474,-0.2758304,-0.27605766,-0.27632934,-0.26771894,-0.21298529,0.1072099,0.5610917,0.33152854,7.130905e-05,9.862721e-05
892216000,892136000,-1.3907899,0.0054633957,-1.3978729,-1.3924456,-1.3856356,-0.933774,-1.9458054,-0.0744371,-0.07286042,-0.07076199,0.0638329,-0.20937015,-0.27794358,-0.27839646,-0.2789499,-0.28699845,-0.1915617,0.107209496,0.56108475,0.33153534,7.163594e-05,9.887849e-05
893208000,893128000,-1.390573,0.0055343946,-1.3976567,-1.392229,-1.3854189,-0.9335382,-1.9456125,-0.10490054,-0.10340329,-0.10140973,0.029070022,-0.2292837,-0.26126358,-0.2618286,-0.2625235,-0.28091922,-0.16629882,0.107203014,0.5610693,0.3315568,7.197111e-05,9.888199e-05
894208000,894128000,-1.3898594,0.00560644,-1.3969432,-1.3915157,-1.3847058,-0.9328402,-1.9448663,-0.1329852,-0.13138443,-0.12925175,0.0134050045,-0.2616152,-0.2608621,-0.26162413,-0.26256487,-0.29482147,-0.1441752,0.10719941,0.56105757,0.33157197,7.222538e-05,9.880215e-05
895208000,895128000,-1.3897316,0.0056758504,-1.3968158,-1.3913887,-1.3845795,-0.93274546,-1.9447223,-0.18988028,-0.18841651,-0.18646353,-0.051790584,-0.30194166,-0.26374432,-0.2646467,-0.2657643,-0.31168967,-0.13720791,0.10718246,0.56102586,0.3316212,7.256971e-05,9.796978e-05
896208000,896128000,-1.378257,0.0057456368,-1.3853453,-1.3799161,-1.3731034,-0.9211451,-1.9333383,-0.24034496,-0.23894583,-0.23707633,-0.10376732,-0.34134108,-0.2410749,-0.24216254,-0.24351226,-0.30535662,-0.09846648,0.10716437,0.5609912,0.3316737,7.3146584e-05,9.742623e-05
897160000,897080000,-1.3767376,0.0058106054,-1.3838253,-1.3783965,-1.3715833,-0.91963,-1.9317664,-0.19171414,-0.19045652,-0.18877362,-0.06651079,-0.27955,-0.22762313,-0.22871377,-0.23006795,-0.29470292,-0.08843993,0.10716553,0.5609807,0.33168322,7.276319e-05,9.782287e-05
