timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
21727076000,21727076000,1311004,-0.047563463,-0.14420803,-9.854866,13.515131,0,0,0,0,1
21728076000,21728076000,1311004,-0.16508013,-0.042618167,-9.719013,13.515131,0,0,0,0,1
21729076000,21729076000,1311004,-0.08447204,-0.16890839,-9.789949,13.515131,0,0,0,0,1
21730076000,21730076000,1311004,-0.07705006,0.050027154,-10.0571575,13.515131,0,0,0,0,1
21731076000,21731076000,1311004,-0.06367232,-0.14232293,-8.849176,13.515131,0,0,0,0,1
21732076000,21732076000,1311004,-0.1930825,-0.17665225,-9.05648,13.515131,0,0,0,0,1
21733076000,21733076000,1311004,-0.16093782,-0.046086192,-9.457236,13.515131,0,0,0,0,1
21734076000,21734076000,1311004,-0.021904787,0.058471907,-10.981325,13.515131,0,0,0,0,1
21735076000,21735076000,1311004,-0.11493672,-0.078367,-8.575248,13.508753,0,0,0,0,1
21736076000,21736076000,1311004,-0.16018453,-0.14851165,-9.220604,13.502588,0,0,0,0,1
21737076000,21737076000,1311004,-0.01792478,-0.0031708542,-9.67306,13.50033,0,0,0,0,1
21738076000,21738076000,1311004,-0.108082004,-0.16408575,-10.263691,13.500116,0,0,0,0,1
21739076000,21739076000,1311004,1.0452008,-0.6677509,-10.087943,13.497919,0,0,0,0,1
21740076000,21740076000,1311004,2.9506285,-0.18588124,-11.18411,13.489771,0,0,0,0,1
21741076000,21741076000,1311004,3.5684788,-0.056607597,-10.26222,13.471735,0,0,0,0,1
21742076000,21742076000,1311004,3.7766368,-0.043591544,-9.753726,13.446833,0,0,0,0,1
21743076000,21743076000,1311004,3.7563124,0.021314194,-9.538168,13.418329,0,0,0,0,1
21744076000,21744076000,1311004,3.9336808,-0.11028769,-9.197204,13.386408,0,0,0,0,1
21745076000,21745076000,1311004,4.003055,0.02331565,-9.091648,13.352716,0,0,0,0,1
21746076000,21746076000,1311004,4.0373645,-0.035434704,-9.092739,13.318689,0,0,0,0,1
21747076000,21747076000,1311004,4.140765,0.050427098,-9.019521,13.283106,0,0,0,0,1
21748076000,21748076000,1311004,4.2318845,0.0078090187,-8.980385,13.246973,0,0,0,0,1
21749076000,21749076000,1311004,4.1880217,-0.2023385,-8.998863,13.21139,0,0,0,0,1
21750076000,21750076000,1311004,4.1355095,-0.12835483,-8.886357,13.174677,0,0,0,0,1
21751076000,21751076000,1311004,4.241195,-0.044675715,-8.852059,13.137781,0,0,0,0,1
21752076000,21752076000,1311004,4.136829,-0.052075557,-8.890082,13.101618,0,0,0,0,1
21753076000,21753076000,1311004,4.1668177,-0.032001365,-8.848519,13.064508,0,0,0,0,1
21754076000,21754076000,1311004,4.1892214,-0.08914245,-8.71196,13.027338,0,0,0,0,1
21755076000,21755076000,1311004,4.3091016,-0.15208262,-8.852109,12.990992,0,0,0,0,1
21756076000,21756076000,1311004,4.2523937,-0.40969026,-11.353564,12.95376,0,0,0,0,1
21757076000,21757076000,1311004,4.2730803,-0.09303046,-8.761841,12.916498,0,0,0,0,1
21758076000,21758076000,1311004,4.2065473,-0.07671896,-8.78251,12.880121,0,0,0,0,1
21759076000,21759076000,1311004,4.2209253,0.34478486,-11.475661,12.842829,0,0,0,0,1
21760076000,21760076000,1311004,4.173672,-0.016842283,-8.702119,12.805536,0,0,0,0,1
21761076000,21761076000,1311004,4.254187,-0.014654907,-8.828674,12.769129,0,0,0,0,1
21762076000,21762076000,1311004,4.2111535,-0.15022473,-8.965924,12.731806,0,0,0,0,1
21763076000,21763076000,1311004,4.3143277,0.013446023,-8.735618,12.694483,0,0,0,0,1
21764076000,21764076000,1311004,4.1250577,-0.110049516,-8.686754,12.658075,0,0,0,0,1
21765076000,21765076000,1311004,4.3819942,0.17699277,-8.820367,12.620752,0,0,0,0,1
21766076000,21766076000,1311004,4.334746,-0.005236808,-8.761318,12.583429,0,0,0,0,1
21767076000,21767076000,1311004,4.3771424,0.0018853903,-8.790227,12.546991,0,0,0,0,1
21768076000,21768076000,1311004,4.28228,-0.055486124,-8.986199,12.509638,0,0,0,0,1
21769076000,21769076000,1311004,4.207278,-0.09016655,-8.700286,12.472315,0,0,0,0,1
21770076000,21770076000,1311004,4.3709097,-0.06352774,-8.754449,12.435877,0,0,0,0,1
21771076000,21771076000,1311004,4.4100027,-0.13730493,-8.7365885,12.398523,0,0,0,0,1
21772076000,21772076000,1311004,4.374154,-0.04671443,-8.765984,12.36117,0,0,0,0,1
21773076000,21773076000,1311004,4.23773,-0.10923055,-8.8224125,12.324671,0,0,0,0,1
21774076000,21774076000,1311004,4.438592,-0.1256884,-8.826162,12.287317,0,0,0,0,1
21775076000,21775076000,1311004,4.237488,-0.049626213,-8.727334,12.249933,0,0,0,0,1
21776076000,21776076000,1311004,4.34986,-0.10005073,-8.717356,12.213465,0,0,0,0,1
21777076000,21777076000,1311004,4.395445,-0.07005602,-8.894703,12.176081,0,0,0,0,1
21778076000,21778076000,1311004,4.2550874,-0.34218752,-11.2464695,12.138697,0,0,0,0,1
21779076000,21779076000,1311004,4.258825,-0.01370558,-8.772746,12.102198,0,0,0,0,1
21780076000,21780076000,1311004,4.2667527,-0.0018098608,-8.7274475,12.064844,0,0,0,0,1
21781076000,21781076000,1311004,4.2016454,0.14604878,-11.402321,12.02746,0,0,0,0,1
21782076000,21782076000,1311004,4.2675605,-0.076567344,-8.702283,11.990961,0,0,0,0,1
21783076000,21783076000,1311004,4.38614,-0.0138600385,-8.692654,11.953608,0,0,0,0,1
21784076000,21784076000,1311004,4.3652577,-0.103201725,-8.892097,11.916254,0,0,0,0,1
21785076000,21785076000,1311004,4.3013215,-0.128445,-8.741469,11.879786,0,0,0,0,1
21786076000,21786076000,1311004,4.3277893,-0.10576229,-8.722184,11.842432,0,0,0,0,1
21787076000,21787076000,1311004,4.1931453,0.03392748,-8.877129,11.805109,0,0,0,0,1
21788076000,21788076000,1311004,4.2097163,-0.0076885466,-8.827916,11.768671,0,0,0,0,1
21789076000,21789076000,1311004,4.24722,0.07395441,-8.744617,11.731379,0,0,0,0,1
21790076000,21790076000,1311004,4.1997213,-0.087573044,-8.831823,11.694056,0,0,0,0,1
21791076000,21791076000,1311004,4.251931,-0.026245264,-8.667427,11.657648,0,0,0,0,1
21792076000,21792076000,1311004,4.3424788,-0.058168128,-8.6949625,11.620325,0,0,0,0,1
21793076000,21793076000,1311004,4.292461,-0.06543352,-8.822461,11.583002,0,0,0,0,1
21794076000,21794076000,1311004,4.246715,-0.043084394,-8.790498,11.546564,0,0,0,0,1
21795076000,21795076000,1311004,4.2055,-0.08224433,-8.735162,11.509272,0,0,0,0,1
21796076000,21796076000,1311004,4.3023553,-0.10117541,-8.851998,11.471949,0,0,0,0,1
21797076000,21797076000,1311004,4.3378716,-0.07214357,-8.63014,11.435511,0,0,0,0,1
21798076000,21798076000,1311004,4.258041,-0.0762546,-8.7764015,11.398188,0,0,0,0,1
21799076000,21799076000,1311004,4.29113,-0.04839067,-8.848613,11.360895,0,0,0,0,1
21800076000,21800076000,1311004,4.2045097,-0.30886984,-11.21666,11.324457,0,0,0,0,1
21801076000,21801076000,1311004,4.396874,-0.0050026947,-8.76331,11.287134,0,0,0,0,1
21802076000,21802076000,1311004,4.269905,-0.04298735,-8.738928,11.249811,0,0,0,0,1
21803076000,21803076000,1311004,4.2118607,0.19329002,-11.331922,11.213373,0,0,0,0,1
21804076000,21804076000,1311004,4.2967477,-0.054362938,-8.733877,11.17605,0,0,0,0,1
21805076000,21805076000,1311004,4.173892,-0.003252658,-8.792612,11.138697,0,0,0,0,1
21806076000,21806076000,1311004,4.158367,-0.1460793,-8.908458,11.102259,0,0,0,0,1
21807076000,21807076000,1311004,3.9363666,0.3795713,-7.72031,11.075983,0,0,0,0,1
21808076000,21808076000,1311004,0.85842556,0.6671334,-8.980062,11.067957,0,0,0,0,1
21809076000,21809076000,1311004,-1.6302186,0.07693727,-8.999513,11.06576,0,0,0,0,1
21810076000,21810076000,1311004,-2.6661022,0.13709348,-9.241226,11.069239,0,0,0,0,1
21811076000,21811076000,1311004,-1.778196,-0.49861085,-9.710226,11.074762,0,0,0,0,1
21812076000,21812076000,1311004,-0.8670549,-0.18942413,-9.624718,11.080622,0,0,0,0,1
21813076000,21813076000,1311004,-0.0143132545,-0.012663301,-9.624175,11.086695,0,0,0,0,1
21814076000,21814076000,1311004,0.20808296,-0.092249714,-9.681184,11.09289,0,0,0,0,1
21815076000,21815076000,1311004,0.09896495,0.00011835837,-9.537114,11.099054,0,0,0,0,1
21816076000,21816076000,1311004,-0.032334168,-0.04299565,-9.757034,11.105402,0,0,0,0,1
21817076000,21817076000,1311004,-0.06221618,-0.2018173,-9.719923,11.111902,0,0,0,0,1
21818076000,21818076000,1311004,-0.14749879,-0.078913644,-9.781428,11.11825,0,0,0,0,1
21819076000,21819076000,1311004,-0.08676125,-0.09094366,-9.765179,11.124659,0,0,0,0,1
21820076000,21820076000,1311004,0.051005155,-0.27695918,-9.841804,11.13122,0,0,0,0,1
21821076000,21821076000,1311004,0.013788288,-0.3447086,-9.682094,11.13769,0,0,0,0,1
21822076000,21822076000,1311004,0.028894674,-0.28031433,-9.671812,11.144312,0,0,0,0,1
21823076000,21823076000,1311004,0.064065814,-0.10728326,-9.742612,11.151026,0,0,0,0,1
21824076000,21824076000,1311004,0.006717315,0.20745027,-6.5965333,11.157648,0,0,0,0,1
21825076000,21825076000,1311004,-0.05769341,-0.10097554,-9.734602,11.164423,0,0,0,0,1
21826076000,21826076000,1311004,-0.039415013,-0.16063242,-9.683814,11.171228,0,0,0,0,1
21827076000,21827076000,1311004,0.013819616,-0.5656889,-6.713532,11.177851,0,0,0,0,1
21828076000,21828076000,1311004,0.00541181,-0.18626215,-9.726557,11.184473,0,0,0,0,1
21829076000,21829076000,1311004,-0.010798724,-0.08370781,-9.712501,11.191187,0,0,0,0,1
21830076000,21830076000,1311004,0.102307834,-0.034698136,-9.931472,11.197718,0,0,0,0,1
21831076000,21831076000,1311004,-0.007645198,-0.07947385,-9.554892,11.204248,0,0,0,0,1
21832076000,21832076000,1311004,-0.08307674,-0.12565592,-9.820756,11.210749,0,0,0,0,1
21833076000,21833076000,1311004,0.08288127,-0.11818683,-9.9352,11.217096,0,0,0,0,1
21834076000,21834076000,1311004,-0.014014585,-0.17257865,-9.75718,11.223566,0,0,0,0,1
21835076000,21835076000,1311004,0.024689224,-0.24246038,-9.65841,11.230005,0,0,0,0,1
21836076000,21836076000,1311004,0.10150983,-0.24941012,-9.751456,11.236383,0,0,0,0,1
21837076000,21837076000,1311004,0.020860335,-0.25971177,-9.778186,11.243006,0,0,0,0,1
21838076000,21838076000,1311004,-0.08177928,-0.19148023,-9.791544,11.24975,0,0,0,0,1
21839076000,21839076000,1311004,-0.055217613,-0.26301733,-9.800388,11.25622,0,0,0,0,1
21840076000,21840076000,1311004,-0.014496912,-0.16460781,-9.647183,11.262873,0,0,0,0,1
21841076000,21841076000,1311004,-0.0018550035,-0.23695341,-9.659074,11.269556,0,0,0,0,1
21842076000,21842076000,1311004,0.0067857304,-0.27682656,-9.775277,11.275934,0,0,0,0,1
21843076000,21843076000,1311004,0.0002224153,-0.22390325,-9.668572,11.282587,0,0,0,0,1
21844076000,21844076000,1311004,0.032191016,-0.19985105,-9.587123,11.289301,0,0,0,0,1
21845076000,21845076000,1311004,0.089341536,-0.2764142,-9.840556,11.295771,0,0,0,0,1
21846076000,21846076000,1311004,0.1440437,0.16749007,-6.5884295,11.302393,0,0,0,0,1
21847076000,21847076000,1311004,0.11545164,-0.18975945,-9.827839,11.308985,0,0,0,0,1
21848076000,21848076000,1311004,-0.041572355,-0.13752104,-9.74984,11.315302,0,0,0,0,1
21849076000,21849076000,1311004,0.04569978,-0.602037,-6.740596,11.321741,0,0,0,0,1
21850076000,21850076000,1311004,0.06812252,-0.32337767,-9.698039,11.32818,0,0,0,0,1
21851076000,21851076000,1311004,-0.055417504,-0.19511767,-9.642736,11.334406,0,0,0,0,1
